index,phase,block,Sound1_preAndPosttest,Sound2_preAndPosttest,category,side,changeTrial,alternationTargetExpectation,SoundAndAlternationConvergence,soundfileNum,duration,pitch,blockOrig,trial,discrimStim.thisTrialN,discrimStim.thisIndex,key_resp_14.keys,pretestCorr,pretestDistance,key_resp_14.rt,resp_1.keys,resp_1.corr,responseAlternation.corr,resp_1.rt,mean,SD,RTwoOutlier,LowOutlier,HighOutlier,anticipationThreshold,additiveAgeRTCorrection,ageCorrection5yrs,anticipated,anticipated5,key_resp_20.keys,key_resp_20.corr,categoryDecision,key_resp_20.rt,participant,group,sex,demographicInfo,soundDimension,trialOrder
4213,explicitTest,3,,,,right,0,left,conflict,4,0.66,2.304593711,2,54,,,,,,,,,1,,3.358699352,0.6792382139,NA,NA,0,1.383,0.58,0.58,0,0,left,0,0,12.19432902,P72,DLD,m,1842,pitch,2
4214,explicitTest,3,,,,right,0,left,conflict,6,0.9,3.125843199,6,55,,,,,,,,,1,,3.358699352,0.6792382139,NA,NA,0,1.383,0.58,0.58,0,0,left,0,0,3.513489962,P72,DLD,m,1842,pitch,2
4215,explicitTest,3,,,,left,1,left,converge,3,0.54,1.893968967,6,56,,,,,,,,,1,,3.358699352,0.6792382139,NA,NA,0,1.8,0.58,0.58,0,0,left,1,0,3.97970891,P72,DLD,m,1842,pitch,2
4216,explicitTest,3,,,,left,0,right,conflict,2,0.42,1.483344223,6,57,,,,,,,,,0,,3.358699352,0.6792382139,NA,NA,0,1.8,0.58,0.58,0,0,left,1,0,5.298838139,P72,DLD,m,1842,pitch,2
4217,explicitTest,3,,,,right,1,right,converge,4,0.66,2.304593711,6,58,,,,,,,,,0,,3.358699352,0.6792382139,NA,NA,0,1.383,0.58,0.58,0,0,left,0,0,0.132367134,P72,DLD,m,1842,pitch,2
4218,explicitTest,3,,,,left,1,left,converge,1,0.3,1.07271948,6,59,,,,,,,,,0,,3.358699352,0.6792382139,NA,NA,0,1.8,0.58,0.58,0,0,right,0,1,0.165577173,P72,DLD,m,1842,pitch,2
4219,explicitTest,3,,,,right,1,right,converge,5,0.78,2.715218455,6,60,,,,,,,,,1,,3.358699352,0.6792382139,NA,NA,0,1.383,0.58,0.58,0,0,right,1,1,7.228636026,P72,DLD,m,1842,pitch,2
4220,explicitTest,3,,,,left,1,left,converge,1,0.3,1.07271948,7,61,,,,,,,,,1,,3.358699352,0.6792382139,NA,NA,0,1.8,0.58,0.58,0,0,left,1,0,10.37858391,P72,DLD,m,1842,pitch,2
4221,explicitTest,3,,,,right,1,right,converge,4,0.66,2.304593711,7,62,,,,,,,,,1,,3.358699352,0.6792382139,NA,NA,0,1.383,0.58,0.58,0,0,right,1,1,3.79760313,P72,DLD,m,1842,pitch,2
4222,explicitTest,3,,,,right,0,left,conflict,6,0.9,3.125843199,7,63,,,,,,,,,1,,3.358699352,0.6792382139,NA,NA,0,1.383,0.58,0.58,0,0,left,0,0,6.295549154,P72,DLD,m,1842,pitch,2
4223,explicitTest,3,,,,left,1,left,converge,3,0.54,1.893968967,7,64,,,,,,,,,1,,3.358699352,0.6792382139,NA,NA,0,1.8,0.58,0.58,0,0,left,1,0,1.164224863,P72,DLD,m,1842,pitch,2
4224,explicitTest,3,,,,right,1,right,converge,5,0.78,2.715218455,7,65,,,,,,,,,1,,3.358699352,0.6792382139,NA,NA,0,1.383,0.58,0.58,0,0,right,1,1,10.97855687,P72,DLD,m,1842,pitch,2
4225,explicitTest,3,,,,left,1,left,converge,2,0.42,1.483344223,7,66,,,,,,,,,1,,3.358699352,0.6792382139,NA,NA,0,1.8,0.58,0.58,0,0,left,1,0,11.62759995,P72,DLD,m,1842,pitch,2
4226,explicitTest,3,,,,left,0,right,conflict,3,0.54,1.893968967,3,67,,,,,,,,,0,,3.358699352,0.6792382139,NA,NA,0,1.8,0.58,0.58,0,0,left,1,0,4.597172022,P72,DLD,m,1842,pitch,2
4227,explicitTest,3,,,,right,1,right,converge,6,0.9,3.125843199,3,68,,,,,,,,,0,,3.358699352,0.6792382139,NA,NA,0,1.383,0.58,0.58,0,0,left,0,0,1.996703863,P72,DLD,m,1842,pitch,2
4228,explicitTest,3,,,,left,1,left,converge,2,0.42,1.483344223,3,69,,,,,,,,,1,,3.358699352,0.6792382139,NA,NA,0,1.8,0.58,0.58,0,0,left,1,0,1.18214488,P72,DLD,m,1842,pitch,2
4229,explicitTest,3,,,,right,1,right,converge,5,0.78,2.715218455,3,70,,,,,,,,,1,,3.358699352,0.6792382139,NA,NA,0,1.383,0.58,0.58,0,0,right,1,1,0.864315987,P72,DLD,m,1842,pitch,2
4230,explicitTest,3,,,,right,0,left,conflict,4,0.66,2.304593711,3,71,,,,,,,,,1,,3.358699352,0.6792382139,NA,NA,0,1.383,0.58,0.58,0,0,left,0,0,1.047389984,P72,DLD,m,1842,pitch,2
4231,explicitTest,3,,,,left,1,left,converge,1,0.3,1.07271948,3,72,,,,,,,,,1,,3.358699352,0.6792382139,NA,NA,0,1.8,0.58,0.58,0,0,left,1,0,1.714753866,P72,DLD,m,1842,pitch,2
4232,,,,,,,,,,,,,,1,,,,,,,,,,,3.358699352,0.6792382139,NA,NA,0,,,0.58,,,,,,,P72,DLD,m,1842,pitch,2
4233,,,,,,,,,,,,,,2,,,,,,,,,,,3.358699352,0.6792382139,NA,NA,0,,,0.58,,,,,,,P72,DLD,m,1842,pitch,2
4254,,,Sound1,Sound2,category,side,,,,soundfileNum,duration_dur,pitch_pitch,blockOrig,trial,discrimStim.thisTrialN,discrimStim.thisIndex,key_resp_14.keys,0,#N/A,key_resp_14.rt,resp_1.keys,resp_1.corr,,resp_1.rt,2.530398369,0.4765131394,NA,resp_1.rt,NA,1.383,0.66,0.58,0,0,key_resp_20.keys,key_resp_20.corr,0,key_resp_20.rt,participant,DLD,m,1655,version,list
4255,pretest,1,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_6.wav,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_1.wav,D,,,,,,,,,,0,5,d,1,5,5.337342978,,,,,3.017451882,0.8176928745,NA,NA,0,,,0.58,,,,,,,P73,TLD,m,1722,pitch,3
4256,pretest,1,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_4.wav,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_1.wav,D,,,,,,,,,,1,3,d,1,3,5.112529993,,,,,3.017451882,0.8176928745,NA,NA,0,,,0.58,,,,,,,P73,TLD,m,1722,pitch,3
4257,pretest,1,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_3.wav,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_6.wav,D,,,,,,,,,,2,8,d,1,3,4.946655035,,,,,3.017451882,0.8176928745,NA,NA,0,,,0.58,,,,,,,P73,TLD,m,1722,pitch,3
4258,pretest,1,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_1.wav,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_6.wav,D,,,,,,,,,,3,6,d,1,5,4.980421066,,,,,3.017451882,0.8176928745,NA,NA,0,,,0.58,,,,,,,P73,TLD,m,1722,pitch,3
4259,pretest,1,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_6.wav,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_4.wav,D,,,,,,,,,,4,9,d,1,2,5.446428061,,,,,3.017451882,0.8176928745,NA,NA,0,,,0.58,,,,,,,P73,TLD,m,1722,pitch,3
4260,pretest,1,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_5.wav,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_1.wav,D,,,,,,,,,,5,4,d,1,4,5.896318197,,,,,3.017451882,0.8176928745,NA,NA,0,,,0.58,,,,,,,P73,TLD,m,1722,pitch,3
4261,pretest,1,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_1.wav,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_1.wav,S,,,,,,,,,,6,0,s,1,0,5.213323832,,,,,3.017451882,0.8176928745,NA,NA,0,,,0.58,,,,,,,P73,TLD,m,1722,pitch,3
4262,pretest,1,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_1.wav,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_3.wav,D,,,,,,,,,,7,2,d,1,2,6.263580084,,,,,3.017451882,0.8176928745,NA,NA,0,,,0.58,,,,,,,P73,TLD,m,1722,pitch,3
4263,pretest,1,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_6.wav,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_6.wav,S,,,,,,,,,,8,11,s,1,0,21.90634298,,,,,3.017451882,0.8176928745,NA,NA,0,,,0.58,,,,,,,P73,TLD,m,1722,pitch,3
4264,pretest,1,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_6.wav,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_5.wav,D,,,,,,,,,,9,10,s,0,1,20.17324996,,,,,3.017451882,0.8176928745,NA,NA,0,,,0.58,,,,,,,P73,TLD,m,1722,pitch,3
4265,pretest,1,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_1.wav,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_2.wav,D,,,,,,,,,,10,1,s,0,1,4.915805101,,,,,3.017451882,0.8176928745,NA,NA,0,,,0.58,,,,,,,P73,TLD,m,1722,pitch,3
4266,pretest,1,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_2.wav,/Users/Tweety/Desktop/K99preschoolImplicit/ramped/oneDpitch_6.wav,D,,,,,,,,,,11,7,d,1,4,6.609079123,,,,,3.017451882,0.8176928745,NA,NA,0,,,0.58,,,,,,,P73,TLD,m,1722,pitch,3
4267,,,,,,,,,,,,,,,,,,,,,,,,,3.017451882,0.8176928745,NA,NA,0,,,0.58,,,,,,,P73,TLD,m,1722,pitch,3
4268,taskTrain,1,,,,left,,,,,,,,,,,,,,,,,,,3.017451882,0.8176928745,NA,NA,0,1.8,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4269,taskTrain,1,,,,right,,,,,,,,,,,,,,,,,,,3.017451882,0.8176928745,NA,NA,0,1.383,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4270,taskTrain,1,,,,right,,,,,,,,,,,,,,,,,,,3.017451882,0.8176928745,NA,NA,0,1.383,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4271,taskTrain,1,,,,left,,,,,,,,,,,,,,,,,,,3.017451882,0.8176928745,NA,NA,0,1.8,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4272,,,,,,,,,,,,,,,,,,,,,,,,,3.017451882,0.8176928745,NA,NA,0,,,0.58,,,,,,,P73,TLD,m,1722,pitch,3
4273,implicitTraining,1,,,,left,0,,,3,0.54,1.893968967,3,1,,,,,,,left,1,,4.106996059,3.017451882,0.8176928745,4.106996059,4.106996059,4.106996059,1.8,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4274,implicitTraining,1,,,,right,1,right,converge,6,0.9,3.125843199,3,2,,,,,,,right,1,1,4.495803118,3.017451882,0.8176928745,4.495803118,4.495803118,4.495803118,1.383,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4275,implicitTraining,1,,,,left,1,left,converge,2,0.42,1.483344223,3,3,,,,,,,left,1,1,3.447049141,3.017451882,0.8176928745,3.447049141,3.447049141,3.447049141,1.8,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4276,implicitTraining,1,,,,right,1,right,converge,5,0.78,2.715218455,3,4,,,,,,,right,1,1,7.904181957,3.017451882,0.8176928745,NA,7.904181957,NA,1.383,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4277,implicitTraining,1,,,,right,0,left,conflict,4,0.66,2.304593711,3,5,,,,,,,right,1,0,4.468525887,3.017451882,0.8176928745,4.468525887,4.468525887,4.468525887,1.383,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4278,implicitTraining,1,,,,left,1,left,converge,1,0.3,1.07271948,3,6,,,,,,,left,1,1,3.759819031,3.017451882,0.8176928745,3.759819031,3.759819031,3.759819031,1.8,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4279,implicitTraining,1,,,,left,0,right,conflict,2,0.42,1.483344223,2,7,,,,,,,left,1,0,2.91779995,3.017451882,0.8176928745,2.91779995,2.91779995,2.91779995,1.8,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4280,implicitTraining,1,,,,right,1,right,converge,5,0.78,2.715218455,2,8,,,,,,,right,1,1,4.144912004,3.017451882,0.8176928745,4.144912004,4.144912004,4.144912004,1.383,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4281,implicitTraining,1,,,,left,1,left,converge,3,0.54,1.893968967,2,9,,,,,,,left,1,1,5.844464064,3.017451882,0.8176928745,NA,5.844464064,NA,1.8,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4282,implicitTraining,1,,,,left,0,right,conflict,1,0.3,1.07271948,2,10,,,,,,,left,1,0,3.471030951,3.017451882,0.8176928745,3.471030951,3.471030951,3.471030951,1.8,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4283,implicitTraining,1,,,,right,1,right,converge,6,0.9,3.125843199,2,11,,,,,,,right,1,1,3.092257977,3.017451882,0.8176928745,3.092257977,3.092257977,3.092257977,1.383,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4284,implicitTraining,1,,,,right,0,left,conflict,4,0.66,2.304593711,2,12,,,,,,,right,1,0,3.800076962,3.017451882,0.8176928745,3.800076962,3.800076962,3.800076962,1.383,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4285,implicitTraining,1,,,,right,0,left,conflict,6,0.9,3.125843199,6,13,,,,,,,right,1,0,3.218199015,3.017451882,0.8176928745,3.218199015,3.218199015,3.218199015,1.383,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4286,implicitTraining,1,,,,left,1,left,converge,3,0.54,1.893968967,6,14,,,,,,,left,1,1,3.873335838,3.017451882,0.8176928745,3.873335838,3.873335838,3.873335838,1.8,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4287,implicitTraining,1,,,,left,0,right,conflict,2,0.42,1.483344223,6,15,,,,,,,left,1,0,3.235322952,3.017451882,0.8176928745,3.235322952,3.235322952,3.235322952,1.8,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4288,implicitTraining,1,,,,right,1,right,converge,4,0.66,2.304593711,6,16,,,,,,,right,1,1,3.01256299,3.017451882,0.8176928745,3.01256299,3.01256299,3.01256299,1.383,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4289,implicitTraining,1,,,,left,1,left,converge,1,0.3,1.07271948,6,17,,,,,,,right,0,0,2.626955986,3.017451882,0.8176928745,2.626955986,2.626955986,2.626955986,1.8,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4290,implicitTraining,1,,,,right,1,right,converge,5,0.78,2.715218455,6,18,,,,,,,right,1,1,2.712716818,3.017451882,0.8176928745,2.712716818,2.712716818,2.712716818,1.383,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4291,implicitTraining,1,,,,right,0,left,conflict,5,0.78,2.715218455,5,19,,,,,,,right,1,0,2.702761889,3.017451882,0.8176928745,2.702761889,2.702761889,2.702761889,1.383,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4292,implicitTraining,1,,,,left,1,left,converge,2,0.42,1.483344223,5,20,,,,,,,left,1,1,3.058896065,3.017451882,0.8176928745,3.058896065,3.058896065,3.058896065,1.8,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4293,implicitTraining,1,,,,left,0,right,conflict,1,0.3,1.07271948,5,21,,,,,,,left,1,0,2.88562417,3.017451882,0.8176928745,2.88562417,2.88562417,2.88562417,1.8,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4294,implicitTraining,1,,,,right,1,right,converge,4,0.66,2.304593711,5,22,,,,,,,right,1,1,3.160615921,3.017451882,0.8176928745,3.160615921,3.160615921,3.160615921,1.383,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4295,implicitTraining,1,,,,left,1,left,converge,3,0.54,1.893968967,5,23,,,,,,,left,1,1,2.93094182,3.017451882,0.8176928745,2.93094182,2.93094182,2.93094182,1.8,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4296,implicitTraining,1,,,,right,1,right,converge,6,0.9,3.125843199,5,24,,,,,,,right,1,1,2.67119503,3.017451882,0.8176928745,2.67119503,2.67119503,2.67119503,1.383,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4297,,,,,,,,,,,,,,,,,,,,,,,,,3.017451882,0.8176928745,NA,NA,0,,,0.58,,,,,,,P73,TLD,m,1722,pitch,3
4298,implicitTraining,2,,,,right,0,left,conflict,6,0.9,3.125843199,8,25,,,,,,,right,1,0,2.333956003,3.017451882,0.8176928745,2.333956003,2.333956003,2.333956003,1.383,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4299,implicitTraining,2,,,,left,1,left,converge,3,0.54,1.893968967,8,26,,,,,,,left,1,1,5.959208965,3.017451882,0.8176928745,NA,5.959208965,NA,1.8,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4300,implicitTraining,2,,,,right,1,right,converge,4,0.66,2.304593711,8,27,,,,,,,right,1,1,3.563066959,3.017451882,0.8176928745,3.563066959,3.563066959,3.563066959,1.383,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4301,implicitTraining,2,,,,left,1,left,converge,2,0.42,1.483344223,8,28,,,,,,,left,1,1,3.279115915,3.017451882,0.8176928745,3.279115915,3.279115915,3.279115915,1.8,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4302,implicitTraining,2,,,,left,0,right,conflict,1,0.3,1.07271948,8,29,,,,,,,left,1,0,3.070883989,3.017451882,0.8176928745,3.070883989,3.070883989,3.070883989,1.8,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4303,implicitTraining,2,,,,right,1,right,converge,5,0.78,2.715218455,8,30,,,,,,,right,1,1,4.464278936,3.017451882,0.8176928745,4.464278936,4.464278936,4.464278936,1.383,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4304,implicitTraining,2,,,,left,1,left,converge,1,0.3,1.07271948,1,31,,,,,,,left,1,1,2.831238985,3.017451882,0.8176928745,2.831238985,2.831238985,2.831238985,1.8,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4305,implicitTraining,2,,,,right,1,right,converge,4,0.66,2.304593711,1,32,,,,,,,right,1,1,2.693130016,3.017451882,0.8176928745,2.693130016,2.693130016,2.693130016,1.383,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4306,implicitTraining,2,,,,right,0,left,conflict,5,0.78,2.715218455,1,33,,,,,,,right,1,0,2.929232121,3.017451882,0.8176928745,2.929232121,2.929232121,2.929232121,1.383,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4307,implicitTraining,2,,,,left,1,left,converge,3,0.54,1.893968967,1,34,,,,,,,left,1,1,2.811163902,3.017451882,0.8176928745,2.811163902,2.811163902,2.811163902,1.8,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4308,implicitTraining,2,,,,left,0,right,conflict,2,0.42,1.483344223,1,35,,,,,,,left,1,0,3.703382969,3.017451882,0.8176928745,3.703382969,3.703382969,3.703382969,1.8,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4309,implicitTraining,2,,,,right,1,right,converge,6,0.9,3.125843199,1,36,,,,,,,right,1,1,3.040214062,3.017451882,0.8176928745,3.040214062,3.040214062,3.040214062,1.383,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4310,implicitTraining,2,,,,left,1,left,converge,1,0.3,1.07271948,7,37,,,,,,,left,1,1,3.312880993,3.017451882,0.8176928745,3.312880993,3.312880993,3.312880993,1.8,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4311,implicitTraining,2,,,,right,1,right,converge,4,0.66,2.304593711,7,38,,,,,,,right,1,1,2.813755035,3.017451882,0.8176928745,2.813755035,2.813755035,2.813755035,1.383,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4312,implicitTraining,2,,,,right,0,left,conflict,6,0.9,3.125843199,7,39,,,,,,,left,0,1,2.364150047,3.017451882,0.8176928745,2.364150047,2.364150047,2.364150047,1.383,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4313,implicitTraining,2,,,,left,1,left,converge,3,0.54,1.893968967,7,40,,,,,,,left,1,1,3.344326973,3.017451882,0.8176928745,3.344326973,3.344326973,3.344326973,1.8,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4314,implicitTraining,2,,,,right,1,right,converge,5,0.78,2.715218455,7,41,,,,,,,right,1,1,2.612846136,3.017451882,0.8176928745,2.612846136,2.612846136,2.612846136,1.383,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4315,implicitTraining,2,,,,left,1,left,converge,2,0.42,1.483344223,7,42,,,,,,,left,1,1,2.447280884,3.017451882,0.8176928745,2.447280884,2.447280884,2.447280884,1.8,0.66,0.58,1,0,,,,,P73,TLD,m,1722,pitch,3
4316,implicitTraining,2,,,,right,1,right,converge,4,0.66,2.304593711,4,43,,,,,,,left,0,0,2.442170143,3.017451882,0.8176928745,2.442170143,2.442170143,2.442170143,1.383,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4317,implicitTraining,2,,,,left,1,left,converge,1,0.3,1.07271948,4,44,,,,,,,left,1,1,2.662739038,3.017451882,0.8176928745,2.662739038,2.662739038,2.662739038,1.8,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4318,implicitTraining,2,,,,right,1,right,converge,6,0.9,3.125843199,4,45,,,,,,,right,1,1,2.160247087,3.017451882,0.8176928745,2.160247087,2.160247087,2.160247087,1.383,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4319,implicitTraining,2,,,,right,0,left,conflict,5,0.78,2.715218455,4,46,,,,,,,right,1,0,2.353219032,3.017451882,0.8176928745,2.353219032,2.353219032,2.353219032,1.383,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4320,implicitTraining,2,,,,left,1,left,converge,2,0.42,1.483344223,4,47,,,,,,,left,1,1,2.506453991,3.017451882,0.8176928745,2.506453991,2.506453991,2.506453991,1.8,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4321,implicitTraining,2,,,,left,0,right,conflict,3,0.54,1.893968967,4,48,,,,,,,left,1,0,2.719902992,3.017451882,0.8176928745,2.719902992,2.719902992,2.719902992,1.8,0.66,0.58,0,0,,,,,P73,TLD,m,1722,pitch,3
4322,,,,,,,,,,,,,,,,,,,,,,,,,3.017451882,0.8176928745,NA,NA,0,,,0.58,,,,,,,P73,TLD,m,1722,pitch,3
4323,explicitTest,3,,,,left,0,right,conflict,3,0.54,1.893968967,3,49,,,,,,,,,0,,3.017451882,0.8176928745,NA,NA,0,1.8,0.66,0.58,0,0,left,1,0,3.351268053,P73,TLD,m,1722,pitch,3
4324,explicitTest,3,,,,right,1,right,converge,6,0.9,3.125843199,3,50,,,,,,,,,1,,3.017451882,0.8176928745,NA,NA,0,1.383,0.66,0.58,0,0,right,1,1,1.217006922,P73,TLD,m,1722,pitch,3
4325,explicitTest,3,,,,left,1,left,converge,2,0.42,1.483344223,3,51,,,,,,,,,1,,3.017451882,0.8176928745,NA,NA,0,1.8,0.66,0.58,0,0,left,1,0,1.347951889,P73,TLD,m,1722,pitch,3
4326,explicitTest,3,,,,right,1,right,converge,5,0.78,2.715218455,3,52,,,,,,,,,1,,3.017451882,0.8176928745,NA,NA,0,1.383,0.66,0.58,0,0,right,1,1,0.1494190693,P73,TLD,m,1722,pitch,3
4327,explicitTest,3,,,,right,0,left,conflict,4,0.66,2.304593711,3,53,,,,,,,,,1,,3.017451882,0.8176928745,NA,NA,0,1.383,0.66,0.58,0,0,left,0,0,1.43048501,P73,TLD,m,1722,pitch,3
4328,explicitTest,3,,,,left,1,left,converge,1,0.3,1.07271948,3,54,,,,,,,,,1,,3.017451882,0.8176928745,NA,NA,0,1.8,0.66,0.58,0,0,left,1,0,1.549129963,P73,TLD,m,1722,pitch,3
4329,explicitTest,3,,,,left,0,right,conflict,2,0.42,1.483344223,2,55,,,,,,,,,0,,3.017451882,0.8176928745,NA,NA,0,1.8,0.66,0.58,0,0,left,1,0,2.080525875,P73,TLD,m,1722,pitch,3
4330,explicitTest,3,,,,right,1,right,converge,5,0.78,2.715218455,2,56,,,,,,,,,1,,3.017451882,0.8176928745,NA,NA,0,1.383,0.66,0.58,0,0,right,1,1,2.447907925,P73,TLD,m,1722,pitch,3
4331,explicitTest,3,,,,left,1,left,converge,3,0.54,1.893968967,2,57,,,,,,,,,0,,3.017451882,0.8176928745,NA,NA,0,1.8,0.66,0.58,0,0,right,0,1,2.263336897,P73,TLD,m,1722,pitch,3
4332,explicitTest,3,,,,left,0,right,conflict,1,0.3,1.07271948,2,58,,,,,,,,,0,,3.017451882,0.8176928745,NA,NA,0,1.8,0.66,0.58,0,0,left,1,0,1.148675919,P73,TLD,m,1722,pitch,3
4333,explicitTest,3,,,,right,1,right,converge,6,0.9,3.125843199,2,59,,,,,,,,,1,,3.017451882,0.8176928745,NA,NA,0,1.383,0.66,0.58,0,0,right,1,1,1.312997103,P73,TLD,m,1722,pitch,3
4334,explicitTest,3,,,,right,0,left,conflict,4,0.66,2.304593711,2,60,,,,,,,,,1,,3.017451882,0.8176928745,NA,NA,0,1.383,0.66,0.58,0,0,left,0,0,1.115936995,P73,TLD,m,1722,pitch,3
4335,explicitTest,3,,,,right,0,left,conflict,6,0.9,3.125843199,6,61,,,,,,,,,0,,3.017451882,0.8176928745,NA,NA,0,1.383,0.66,0.58,0,0,right,1,1,1.229552984,P73,TLD,m,1722,pitch,3
4336,explicitTest,3,,,,left,1,left,converge,3,0.54,1.893968967,6,62,,,,,,,,,1,,3.017451882,0.8176928745,NA,NA,0,1.8,0.66,0.58,0,0,left,1,0,0.04901385307,P73,TLD,m,1722,pitch,3
4337,explicitTest,3,,,,left,0,right,conflict,2,0.42,1.483344223,6,63,,,,,,,,,1,,3.017451882,0.8176928745,NA,NA,0,1.8,0.66,0.58,0,0,right,0,1,1.733440161,P73,TLD,m,1722,pitch,3
4338,explicitTest,3,,,,right,1,right,converge,4,0.66,2.304593711,6,64,,,,,,,,,0,,3.017451882,0.8176928745,NA,NA,0,1.383,0.66,0.58,0,0,left,0,0,1.947340965,P73,TLD,m,1722,pitch,3
4339,explicitTest,3,,,,left,1,left,converge,1,0.3,1.07271948,6,65,,,,,,,,,1,,3.017451882,0.8176928745,NA,NA,0,1.8,0.66,0.58,0,0,left,1,0,1.064556837,P73,TLD,m,1722,pitch,3
4340,explicitTest,3,,,,right,1,right,converge,5,0.78,2.715218455,6,66,,,,,,,,,0,,3.017451882,0.8176928745,NA,NA,0,1.383,0.66,0.58,0,0,p,0,,8.530947924,P73,TLD,m,1722,pitch,3
