participant,trial,group,trialOrder,side,changeTrial,RTwoOutlier,soundDimension,soundfileNum,duration,pitch,response_time,correct,phase,RT_3x_std
P104,1,DLD,4,right,0.0,False,duration,4,0.66,2.304593711,2.82820487,1,implicit,True
P104,2,DLD,4,left,1.0,True,duration,1,0.3,1.07271948,4.261536837,1,implicit,True
P104,3,DLD,4,right,1.0,True,duration,6,0.9,3.125843199,4.077569962,1,implicit,True
P104,4,DLD,4,right,0.0,True,duration,5,0.78,2.715218455,3.867518902,1,implicit,True
P104,5,DLD,4,left,1.0,True,duration,2,0.42,1.483344223,3.573787928,1,implicit,True
P104,6,DLD,4,left,0.0,True,duration,3,0.54,1.893968967,3.618161917,1,implicit,True
P104,7,DLD,4,right,1.0,True,duration,6,0.9,3.125843199,4.078154087,1,implicit,True
P104,8,DLD,4,left,1.0,True,duration,3,0.54,1.893968967,4.628921032,1,implicit,True
P104,9,DLD,4,right,1.0,True,duration,4,0.66,2.304593711,3.413275003,1,implicit,True
P104,10,DLD,4,left,1.0,True,duration,2,0.42,1.483344223,3.811582088,1,implicit,True
P104,11,DLD,4,left,0.0,True,duration,1,0.3,1.07271948,3.1854949,1,implicit,True
P104,12,DLD,4,right,1.0,True,duration,5,0.78,2.715218455,3.994534969,1,implicit,True
P104,13,DLD,4,right,0.0,True,duration,5,0.78,2.715218455,4.184684992,1,implicit,True
P104,14,DLD,4,left,1.0,True,duration,2,0.42,1.483344223,3.275935173,1,implicit,True
P104,15,DLD,4,left,0.0,True,duration,1,0.3,1.07271948,3.637016058,1,implicit,True
P104,16,DLD,4,right,1.0,True,duration,4,0.66,2.304593711,3.677715063,1,implicit,True
P104,17,DLD,4,left,1.0,True,duration,3,0.54,1.893968967,3.81339407,1,implicit,True
P104,18,DLD,4,right,1.0,True,duration,6,0.9,3.125843199,4.210668087,1,implicit,True
P104,19,DLD,4,left,1.0,True,duration,2,0.42,1.483344223,4.529663086,1,implicit,True
P104,20,DLD,4,right,1.0,True,duration,5,0.78,2.715218455,4.194747925,1,implicit,True
P104,21,DLD,4,left,1.0,True,duration,3,0.54,1.893968967,4.330225945,1,implicit,True
P104,22,DLD,4,left,0.0,True,duration,1,0.3,1.07271948,4.470556974,1,implicit,True
P104,23,DLD,4,right,1.0,True,duration,6,0.9,3.125843199,4.475604057,1,implicit,True
P104,24,DLD,4,right,0.0,True,duration,4,0.66,2.304593711,4.015276909,1,implicit,True
P104,25,DLD,4,left,0.0,True,duration,3,0.54,1.893968967,3.946746111,1,implicit,True
P104,26,DLD,4,right,1.0,True,duration,6,0.9,3.125843199,4.336680174,1,implicit,True
P104,27,DLD,4,left,1.0,True,duration,2,0.42,1.483344223,4.012964964,1,implicit,True
P104,28,DLD,4,right,1.0,True,duration,5,0.78,2.715218455,3.862436056,1,implicit,True
P104,29,DLD,4,right,0.0,True,duration,4,0.66,2.304593711,4.98328495,1,implicit,True
P104,30,DLD,4,left,1.0,True,duration,1,0.3,1.07271948,4.345135927,1,implicit,True
P104,31,DLD,4,left,0.0,True,duration,1,0.3,1.07271948,4.351191044,1,implicit,True
P104,32,DLD,4,right,1.0,True,duration,4,0.66,2.304593711,4.358274937,1,implicit,True
P104,33,DLD,4,right,0.0,True,duration,6,0.9,3.125843199,4.43325901,1,implicit,True
P104,34,DLD,4,left,1.0,True,duration,3,0.54,1.893968967,4.510296822,1,implicit,True
P104,35,DLD,4,right,1.0,True,duration,5,0.78,2.715218455,4.81328702,1,implicit,True
P104,36,DLD,4,left,1.0,True,duration,2,0.42,1.483344223,4.309046984,1,implicit,True
P104,37,DLD,4,right,1.0,True,duration,6,0.9,3.125843199,4.361642122,1,implicit,True
P104,38,DLD,4,left,1.0,True,duration,3,0.54,1.893968967,4.725977898,1,implicit,True
P104,39,DLD,4,left,0.0,True,duration,2,0.42,1.483344223,4.454516888,1,implicit,True
P104,40,DLD,4,right,1.0,True,duration,4,0.66,2.304593711,4.288503885,1,implicit,True
P104,41,DLD,4,left,1.0,True,duration,1,0.3,1.07271948,3.662501812,1,implicit,True
P104,42,DLD,4,right,1.0,True,duration,5,0.78,2.715218455,3.897716045,1,implicit,True
P104,43,DLD,4,left,1.0,True,duration,1,0.3,1.07271948,3.096127987,1,implicit,True
P104,44,DLD,4,right,1.0,True,duration,4,0.66,2.304593711,3.442597151,1,implicit,True
P104,45,DLD,4,right,0.0,True,duration,5,0.78,2.715218455,3.885856152,1,implicit,True
P104,46,DLD,4,left,1.0,True,duration,3,0.54,1.893968967,4.042938948,1,implicit,True
P104,47,DLD,4,left,0.0,True,duration,2,0.42,1.483344223,4.93614316,1,implicit,True
P104,48,DLD,4,right,1.0,True,duration,6,0.9,3.125843199,3.807420969,1,implicit,True
P105,1,DLD,5,right,0.0,True,duration,5,0.78,2.715218455,5.81928587,1,implicit,True
P105,2,DLD,5,left,1.0,True,duration,2,0.42,1.483344223,5.361170053,1,implicit,True
P105,3,DLD,5,left,0.0,True,duration,1,0.3,1.07271948,5.75111413,1,implicit,True
P105,4,DLD,5,right,1.0,True,duration,4,0.66,2.304593711,5.346302032,1,implicit,True
P105,5,DLD,5,left,1.0,True,duration,3,0.54,1.893968967,5.073175192,1,implicit,True
P105,6,DLD,5,right,1.0,True,duration,6,0.9,3.125843199,5.166002035,1,implicit,True
P105,7,DLD,5,left,1.0,True,duration,1,0.3,1.07271948,5.30786109,1,implicit,True
P105,8,DLD,5,right,1.0,True,duration,4,0.66,2.304593711,4.730031013,1,implicit,True
P105,9,DLD,5,right,0.0,True,duration,5,0.78,2.715218455,7.014018059,1,implicit,True
P105,10,DLD,5,left,1.0,True,duration,3,0.54,1.893968967,5.459169149,1,implicit,True
P105,11,DLD,5,left,0.0,True,duration,2,0.42,1.483344223,5.069108963,1,implicit,True
P105,12,DLD,5,right,1.0,True,duration,6,0.9,3.125843199,5.44285512,1,implicit,True
P105,13,DLD,5,left,1.0,True,duration,3,0.54,1.893968967,5.227944136,1,implicit,True
P105,14,DLD,5,right,1.0,True,duration,6,0.9,3.125843199,4.595279932,1,implicit,True
P105,15,DLD,5,left,1.0,True,duration,2,0.42,1.483344223,4.695400953,1,implicit,True
P105,16,DLD,5,right,1.0,True,duration,5,0.78,2.715218455,4.863209963,1,implicit,True
P105,17,DLD,5,right,0.0,True,duration,4,0.66,2.304593711,5.100568056,1,implicit,True
P105,18,DLD,5,left,1.0,True,duration,1,0.3,1.07271948,5.560323,0,implicit,True
P105,19,DLD,5,left,0.0,True,duration,1,0.3,1.07271948,5.351341963,0,implicit,True
P105,20,DLD,5,right,1.0,False,duration,4,0.66,2.304593711,36.03451204,1,implicit,False
P105,21,DLD,5,right,0.0,True,duration,6,0.9,3.125843199,6.14915204,1,implicit,True
P105,22,DLD,5,left,1.0,True,duration,3,0.54,1.893968967,5.808894873,1,implicit,True
P105,23,DLD,5,right,1.0,True,duration,5,0.78,2.715218455,4.829449177,1,implicit,True
P105,24,DLD,5,left,1.0,True,duration,2,0.42,1.483344223,5.279409885,1,implicit,True
P105,25,DLD,5,right,0.0,True,duration,4,0.66,2.304593711,5.619098902,1,implicit,True
P105,26,DLD,5,left,1.0,True,duration,1,0.3,1.07271948,5.578051806,1,implicit,True
P105,27,DLD,5,right,1.0,True,duration,6,0.9,3.125843199,5.578500986,1,implicit,True
P105,28,DLD,5,right,0.0,True,duration,5,0.78,2.715218455,4.560791969,1,implicit,True
P105,29,DLD,5,left,1.0,True,duration,2,0.42,1.483344223,4.593357086,1,implicit,True
P105,30,DLD,5,left,0.0,True,duration,3,0.54,1.893968967,4.867848873,1,implicit,True
P105,31,DLD,5,right,1.0,True,duration,6,0.9,3.125843199,5.377049923,1,implicit,True
P105,32,DLD,5,left,1.0,True,duration,3,0.54,1.893968967,4.996291876,1,implicit,True
P105,33,DLD,5,right,1.0,True,duration,4,0.66,2.304593711,4.779782057,1,implicit,True
P105,34,DLD,5,left,1.0,True,duration,2,0.42,1.483344223,3.297162056,1,implicit,True
P105,35,DLD,5,left,0.0,True,duration,1,0.3,1.07271948,4.216799021,1,implicit,True
P105,36,DLD,5,right,1.0,True,duration,5,0.78,2.715218455,3.294270039,1,implicit,True
P105,37,DLD,5,left,1.0,True,duration,2,0.42,1.483344223,3.313656092,1,implicit,True
P105,38,DLD,5,right,1.0,True,duration,5,0.78,2.715218455,1.929730892,1,implicit,True
P105,39,DLD,5,left,1.0,True,duration,3,0.54,1.893968967,4.61340785,1,implicit,True
P105,40,DLD,5,left,0.0,True,duration,1,0.3,1.07271948,4.552976847,1,implicit,True
P105,41,DLD,5,right,1.0,True,duration,6,0.9,3.125843199,4.793905973,1,implicit,True
P105,42,DLD,5,right,0.0,True,duration,4,0.66,2.304593711,3.952740908,0,implicit,True
P105,43,DLD,5,right,0.0,True,duration,6,0.9,3.125843199,4.396030903,1,implicit,True
P105,44,DLD,5,left,1.0,True,duration,3,0.54,1.893968967,4.652453899,1,implicit,True
P105,45,DLD,5,left,0.0,True,duration,2,0.42,1.483344223,5.315798998,1,implicit,True
P105,46,DLD,5,right,1.0,True,duration,4,0.66,2.304593711,5.279773951,1,implicit,True
P105,47,DLD,5,left,1.0,True,duration,1,0.3,1.07271948,5.710004091,1,implicit,True
P105,48,DLD,5,right,1.0,False,duration,5,0.78,2.715218455,17.04238582,1,implicit,False
P106,1,DLD,6,right,0.0,False,duration,6,0.9,3.125843199,11.66577411,1,implicit,False
P106,2,DLD,6,left,1.0,False,duration,3,0.54,1.893968967,8.877534866,1,implicit,True
P106,3,DLD,6,left,0.0,False,duration,2,0.42,1.483344223,7.785328865,1,implicit,True
P106,4,DLD,6,right,1.0,False,duration,4,0.66,2.304593711,8.324164867,1,implicit,True
P106,5,DLD,6,left,1.0,True,duration,1,0.3,1.07271948,5.695546865,1,implicit,True
P106,6,DLD,6,right,1.0,True,duration,5,0.78,2.715218455,4.611541033,1,implicit,True
P106,7,DLD,6,left,1.0,True,duration,1,0.3,1.07271948,5.71230793,1,implicit,True
P106,8,DLD,6,right,1.0,False,duration,4,0.66,2.304593711,11.19208097,1,implicit,False
P106,9,DLD,6,right,0.0,False,duration,5,0.78,2.715218455,8.94888711,1,implicit,True
P106,10,DLD,6,left,1.0,True,duration,3,0.54,1.893968967,5.926413059,1,implicit,True
P106,11,DLD,6,left,0.0,True,duration,2,0.42,1.483344223,4.284503222,1,implicit,True
P106,12,DLD,6,right,1.0,True,duration,6,0.9,3.125843199,4.630922079,1,implicit,True
P106,13,DLD,6,right,0.0,True,duration,4,0.66,2.304593711,3.790090799,1,implicit,True
P106,14,DLD,6,left,1.0,True,duration,1,0.3,1.07271948,3.843191147,1,implicit,True
P106,15,DLD,6,right,1.0,True,duration,6,0.9,3.125843199,5.163253784,1,implicit,True
P106,16,DLD,6,right,0.0,True,duration,5,0.78,2.715218455,5.031139135,1,implicit,True
P106,17,DLD,6,left,1.0,True,duration,2,0.42,1.483344223,5.311228991,1,implicit,True
P106,18,DLD,6,left,0.0,True,duration,3,0.54,1.893968967,3.301803112,1,implicit,True
P106,19,DLD,6,left,0.0,True,duration,3,0.54,1.893968967,3.78707695,1,implicit,True
P106,20,DLD,6,right,1.0,True,duration,6,0.9,3.125843199,4.670192957,1,implicit,True
P106,21,DLD,6,left,1.0,True,duration,2,0.42,1.483344223,6.079469919,1,implicit,True
P106,22,DLD,6,right,1.0,True,duration,5,0.78,2.715218455,4.458287001,1,implicit,True
P106,23,DLD,6,right,0.0,True,duration,4,0.66,2.304593711,3.351322889,1,implicit,True
P106,24,DLD,6,left,1.0,True,duration,1,0.3,1.07271948,4.040013075,1,implicit,True
P106,25,DLD,6,left,0.0,True,duration,1,0.3,1.07271948,3.702987909,1,implicit,True
P106,26,DLD,6,right,1.0,True,duration,4,0.66,2.304593711,4.266102791,1,implicit,True
P106,27,DLD,6,right,0.0,True,duration,6,0.9,3.125843199,4.083012104,1,implicit,True
P106,28,DLD,6,left,1.0,True,duration,3,0.54,1.893968967,6.325289965,1,implicit,True
P106,29,DLD,6,right,1.0,True,duration,5,0.78,2.715218455,3.345187902,1,implicit,True
P106,30,DLD,6,left,1.0,True,duration,2,0.42,1.483344223,3.281292915,1,implicit,True
P106,31,DLD,6,right,1.0,True,duration,5,0.78,2.715218455,2.721169949,1,implicit,True
P106,32,DLD,6,left,1.0,True,duration,2,0.42,1.483344223,2.990604877,1,implicit,True
P106,33,DLD,6,left,0.0,True,duration,1,0.3,1.07271948,3.355597019,1,implicit,True
P106,34,DLD,6,right,1.0,True,duration,4,0.66,2.304593711,2.82177186,1,implicit,True
P106,35,DLD,6,left,1.0,True,duration,3,0.54,1.893968967,3.196441889,1,implicit,True
P106,36,DLD,6,right,1.0,True,duration,6,0.9,3.125843199,2.776637077,1,implicit,True
P106,37,DLD,6,left,1.0,True,duration,2,0.42,1.483344223,3.680516958,1,implicit,True
P106,38,DLD,6,right,1.0,True,duration,5,0.78,2.715218455,2.679396153,1,implicit,True
P106,39,DLD,6,left,1.0,True,duration,3,0.54,1.893968967,2.895817041,1,implicit,True
P106,40,DLD,6,left,0.0,True,duration,1,0.3,1.07271948,3.403958082,1,implicit,True
P106,41,DLD,6,right,1.0,True,duration,6,0.9,3.125843199,2.8245821,1,implicit,True
P106,42,DLD,6,right,0.0,True,duration,4,0.66,2.304593711,2.848712921,1,implicit,True
P106,43,DLD,6,right,0.0,True,duration,6,0.9,3.125843199,2.686270952,1,implicit,True
P106,44,DLD,6,left,1.0,True,duration,3,0.54,1.893968967,3.021287918,1,implicit,True
P106,45,DLD,6,right,1.0,True,duration,4,0.66,2.304593711,2.994376898,1,implicit,True
P106,46,DLD,6,left,1.0,True,duration,2,0.42,1.483344223,3.730612993,1,implicit,True
P106,47,DLD,6,left,0.0,True,duration,1,0.3,1.07271948,5.63323617,1,implicit,True
P106,48,DLD,6,right,1.0,True,duration,5,0.78,2.715218455,5.343707085,1,implicit,True
P107,1,DLD,2,left,0.0,False,duration,2,0.42,1.483344223,8.188143015,1,implicit,True
P107,2,DLD,2,right,1.0,False,duration,5,0.78,2.715218455,8.491553068,1,implicit,True
P107,3,DLD,2,left,1.0,False,duration,3,0.54,1.893968967,5.362231016,1,implicit,True
P107,4,DLD,2,left,0.0,False,duration,1,0.3,1.07271948,5.58292985,1,implicit,True
P107,5,DLD,2,right,1.0,False,duration,6,0.9,3.125843199,5.762547016,1,implicit,True
P107,6,DLD,2,right,0.0,False,duration,4,0.66,2.304593711,6.025454998,1,implicit,True
P107,7,DLD,2,right,0.0,False,duration,6,0.9,3.125843199,7.033561945,1,implicit,True
P107,8,DLD,2,left,1.0,True,duration,3,0.54,1.893968967,4.960343122,1,implicit,True
P107,9,DLD,2,left,0.0,True,duration,2,0.42,1.483344223,4.299831867,1,implicit,True
P107,10,DLD,2,right,1.0,True,duration,4,0.66,2.304593711,4.176504135,1,implicit,True
P107,11,DLD,2,left,1.0,True,duration,1,0.3,1.07271948,4.38045001,1,implicit,True
P107,12,DLD,2,right,1.0,True,duration,5,0.78,2.715218455,4.044954062,1,implicit,True
P107,13,DLD,2,left,1.0,True,duration,1,0.3,1.07271948,3.061813116,1,implicit,True
P107,14,DLD,2,right,1.0,True,duration,4,0.66,2.304593711,3.188139915,1,implicit,True
P107,15,DLD,2,right,0.0,True,duration,6,0.9,3.125843199,2.668720007,1,implicit,True
P107,16,DLD,2,left,1.0,True,duration,3,0.54,1.893968967,3.243072987,1,implicit,True
P107,17,DLD,2,right,1.0,True,duration,5,0.78,2.715218455,2.930387974,1,implicit,True
P107,18,DLD,2,left,1.0,True,duration,2,0.42,1.483344223,2.692713976,1,implicit,True
P107,19,DLD,2,left,0.0,True,duration,3,0.54,1.893968967,4.018409014,1,implicit,True
P107,20,DLD,2,right,1.0,True,duration,6,0.9,3.125843199,3.229379177,1,implicit,True
P107,21,DLD,2,left,1.0,True,duration,2,0.42,1.483344223,2.924751997,1,implicit,True
P107,22,DLD,2,right,1.0,True,duration,5,0.78,2.715218455,3.244259119,1,implicit,True
P107,23,DLD,2,right,0.0,True,duration,4,0.66,2.304593711,3.550534964,1,implicit,True
P107,24,DLD,2,left,1.0,True,duration,1,0.3,1.07271948,3.074894905,1,implicit,True
P107,25,DLD,2,right,0.0,True,duration,4,0.66,2.304593711,2.937740088,1,implicit,True
P107,26,DLD,2,left,1.0,True,duration,1,0.3,1.07271948,2.997139931,1,implicit,True
P107,27,DLD,2,right,1.0,True,duration,6,0.9,3.125843199,2.940736055,1,implicit,True
P107,28,DLD,2,right,0.0,True,duration,5,0.78,2.715218455,3.017069101,1,implicit,True
P107,29,DLD,2,left,1.0,True,duration,2,0.42,1.483344223,2.677587986,1,implicit,True
P107,30,DLD,2,left,0.0,True,duration,3,0.54,1.893968967,3.584746122,1,implicit,True
P107,31,DLD,2,right,1.0,True,duration,6,0.9,3.125843199,2.92854619,1,implicit,True
P107,32,DLD,2,left,1.0,True,duration,3,0.54,1.893968967,3.112851858,1,implicit,True
P107,33,DLD,2,right,1.0,True,duration,4,0.66,2.304593711,3.146823883,1,implicit,True
P107,34,DLD,2,left,1.0,True,duration,2,0.42,1.483344223,2.859899998,1,implicit,True
P107,35,DLD,2,left,0.0,True,duration,1,0.3,1.07271948,4.201769114,1,implicit,True
P107,36,DLD,2,right,1.0,True,duration,5,0.78,2.715218455,3.196395874,1,implicit,True
P107,37,DLD,2,right,0.0,True,duration,5,0.78,2.715218455,2.845776796,1,implicit,True
P107,38,DLD,2,left,1.0,True,duration,2,0.42,1.483344223,3.060894012,1,implicit,True
P107,39,DLD,2,left,0.0,True,duration,1,0.3,1.07271948,3.1863451,1,implicit,True
P107,40,DLD,2,right,1.0,True,duration,4,0.66,2.304593711,2.957664967,1,implicit,True
P107,41,DLD,2,left,1.0,True,duration,3,0.54,1.893968967,3.147521973,1,implicit,True
P107,42,DLD,2,right,1.0,False,duration,6,0.9,3.125843199,5.54558897,1,implicit,True
P107,43,DLD,2,left,1.0,True,duration,1,0.3,1.07271948,2.857509851,1,implicit,True
P107,44,DLD,2,right,1.0,True,duration,4,0.66,2.304593711,2.627283096,1,implicit,True
P107,45,DLD,2,right,0.0,True,duration,5,0.78,2.715218455,2.634887934,1,implicit,True
P107,46,DLD,2,left,1.0,True,duration,3,0.54,1.893968967,2.641561985,1,implicit,True
P107,47,DLD,2,left,0.0,True,duration,2,0.42,1.483344223,3.220153093,1,implicit,True
P107,48,DLD,2,right,1.0,True,duration,6,0.9,3.125843199,2.376050949,1,implicit,True
P30,1,TLD,1,left,0.0,True,pitch,1,0.3,1.07271948,3.168664217,1,implicit,True
P30,2,TLD,1,right,1.0,True,pitch,4,0.66,2.304593711,2.079955101,1,implicit,True
P30,3,TLD,1,right,0.0,True,pitch,5,0.78,2.715218455,2.235424995,1,implicit,True
P30,4,TLD,1,left,1.0,True,pitch,3,0.54,1.893968967,2.761380196,1,implicit,True
P30,5,TLD,1,left,0.0,True,pitch,2,0.42,1.483344223,2.663857937,1,implicit,True
P30,6,TLD,1,right,1.0,True,pitch,6,0.9,3.125843199,2.379137993,1,implicit,True
P30,7,TLD,1,right,0.0,True,pitch,5,0.78,2.715218455,2.248915911,1,implicit,True
P30,8,TLD,1,left,1.0,True,pitch,2,0.42,1.483344223,2.578914881,1,implicit,True
P30,9,TLD,1,left,0.0,True,pitch,1,0.3,1.07271948,3.066041946,1,implicit,True
P30,10,TLD,1,right,1.0,True,pitch,4,0.66,2.304593711,2.178924084,1,implicit,True
P30,11,TLD,1,left,1.0,True,pitch,3,0.54,1.893968967,2.328343153,1,implicit,True
P30,12,TLD,1,right,1.0,True,pitch,6,0.9,3.125843199,2.081224918,1,implicit,True
P30,13,TLD,1,right,0.0,True,pitch,4,0.66,2.304593711,2.169044971,1,implicit,True
P30,14,TLD,1,left,1.0,True,pitch,1,0.3,1.07271948,2.694313049,1,implicit,True
P30,15,TLD,1,right,1.0,True,pitch,6,0.9,3.125843199,2.427786827,1,implicit,True
P30,16,TLD,1,right,0.0,True,pitch,5,0.78,2.715218455,2.302696943,1,implicit,True
P30,17,TLD,1,left,1.0,True,pitch,2,0.42,1.483344223,3.239076138,1,implicit,True
P30,18,TLD,1,left,0.0,True,pitch,3,0.54,1.893968967,1.269550085,1,implicit,True
P30,19,TLD,1,right,1.0,True,pitch,6,0.9,3.125843199,2.41121316,1,implicit,True
P30,20,TLD,1,left,1.0,True,pitch,3,0.54,1.893968967,2.647567034,1,implicit,True
P30,21,TLD,1,right,1.0,True,pitch,4,0.66,2.304593711,2.25957799,1,implicit,True
P30,22,TLD,1,left,1.0,True,pitch,2,0.42,1.483344223,2.844856024,1,implicit,True
P30,23,TLD,1,left,0.0,True,pitch,1,0.3,1.07271948,2.571698904,0,implicit,True
P30,24,TLD,1,right,1.0,True,pitch,5,0.78,2.715218455,2.62409997,1,implicit,True
P30,25,TLD,1,left,0.0,True,pitch,2,0.42,1.483344223,2.585350037,1,implicit,True
P30,26,TLD,1,right,1.0,True,pitch,5,0.78,2.715218455,1.964307785,1,implicit,True
P30,27,TLD,1,left,1.0,True,pitch,3,0.54,1.893968967,2.192814827,1,implicit,True
P30,28,TLD,1,left,0.0,True,pitch,1,0.3,1.07271948,1.08693099,0,implicit,True
P30,29,TLD,1,right,1.0,True,pitch,6,0.9,3.125843199,2.243709803,1,implicit,True
P30,30,TLD,1,right,0.0,True,pitch,4,0.66,2.304593711,1.067956924,0,implicit,True
P30,31,TLD,1,right,0.0,True,pitch,6,0.9,3.125843199,2.286437035,1,implicit,True
P30,32,TLD,1,left,1.0,True,pitch,3,0.54,1.893968967,2.575420141,1,implicit,True
P30,33,TLD,1,left,0.0,True,pitch,2,0.42,1.483344223,2.533801794,1,implicit,True
P30,34,TLD,1,right,1.0,True,pitch,4,0.66,2.304593711,2.278382063,1,implicit,True
P30,35,TLD,1,left,1.0,True,pitch,1,0.3,1.07271948,2.648170948,1,implicit,True
P30,36,TLD,1,right,1.0,True,pitch,5,0.78,2.715218455,2.30248189,1,implicit,True
P30,37,TLD,1,left,1.0,True,pitch,1,0.3,1.07271948,2.29482317,1,implicit,True
P30,38,TLD,1,right,1.0,True,pitch,4,0.66,2.304593711,2.543582916,1,implicit,True
P30,39,TLD,1,right,0.0,True,pitch,6,0.9,3.125843199,2.502627134,1,implicit,True
P30,40,TLD,1,left,1.0,True,pitch,3,0.54,1.893968967,3.108629942,1,implicit,True
P30,41,TLD,1,right,1.0,True,pitch,5,0.78,2.715218455,2.163854122,1,implicit,True
P30,42,TLD,1,left,1.0,True,pitch,2,0.42,1.483344223,0.8293449879,1,implicit,True
P30,43,TLD,1,left,0.0,True,pitch,3,0.54,1.893968967,3.069148064,1,implicit,True
P30,44,TLD,1,right,1.0,True,pitch,6,0.9,3.125843199,2.362790108,1,implicit,True
P30,45,TLD,1,left,1.0,True,pitch,2,0.42,1.483344223,2.728379965,1,implicit,True
P30,46,TLD,1,right,1.0,True,pitch,5,0.78,2.715218455,2.196353912,1,implicit,True
P30,47,TLD,1,right,0.0,True,pitch,4,0.66,2.304593711,2.434234142,1,implicit,True
P30,48,TLD,1,left,1.0,True,pitch,1,0.3,1.07271948,3.195119858,1,implicit,True
P33,1,TLD,1,left,0.0,True,duration,1,0.3,1.07271948,3.067497969,1,implicit,True
P33,2,TLD,1,right,1.0,True,duration,4,0.66,2.304593711,2.270562172,1,implicit,True
P33,3,TLD,1,right,0.0,True,duration,5,0.78,2.715218455,2.683135033,1,implicit,True
P33,4,TLD,1,left,1.0,True,duration,3,0.54,1.893968967,2.562393904,1,implicit,True
P33,5,TLD,1,left,0.0,True,duration,2,0.42,1.483344223,3.046265125,1,implicit,True
P33,6,TLD,1,right,1.0,True,duration,6,0.9,3.125843199,2.812283039,1,implicit,True
P33,7,TLD,1,right,0.0,True,duration,5,0.78,2.715218455,2.149168015,1,implicit,True
P33,8,TLD,1,left,1.0,True,duration,2,0.42,1.483344223,3.494579077,1,implicit,True
P33,9,TLD,1,left,0.0,True,duration,1,0.3,1.07271948,3.551725864,1,implicit,True
P33,10,TLD,1,right,1.0,True,duration,4,0.66,2.304593711,2.794859886,1,implicit,True
P33,11,TLD,1,left,1.0,True,duration,3,0.54,1.893968967,2.963539124,1,implicit,True
P33,12,TLD,1,right,1.0,True,duration,6,0.9,3.125843199,2.556634903,1,implicit,True
P33,13,TLD,1,right,0.0,True,duration,4,0.66,2.304593711,0.5181689262,1,implicit,True
P33,14,TLD,1,left,1.0,True,duration,1,0.3,1.07271948,3.959549904,1,implicit,True
P33,15,TLD,1,right,1.0,True,duration,6,0.9,3.125843199,2.796957016,1,implicit,True
P33,16,TLD,1,right,0.0,True,duration,5,0.78,2.715218455,2.984680176,1,implicit,True
P33,17,TLD,1,left,1.0,True,duration,2,0.42,1.483344223,3.109355927,1,implicit,True
P33,18,TLD,1,left,0.0,True,duration,3,0.54,1.893968967,3.519279003,1,implicit,True
P33,19,TLD,1,right,1.0,True,duration,6,0.9,3.125843199,2.725165129,1,implicit,True
P33,20,TLD,1,left,1.0,False,duration,3,0.54,1.893968967,6.707455873,1,implicit,False
